id,name,parent_id,depth,status,is_paragroup,defining_snps,source_version
I2c,I2c,,2,normal,False,"L596, S292, L597, S333",2012
J*,J*,,1,normal,True,,2012
J1,J1,,1,normal,False,"L255, L321, M267",2012
J1*,J1*,,2,normal,True,,2012
J1a,J1a,,2,renamed,False,M365.1,2012
J1b,J1b,,2,renamed,False,L136,2012
J1b*,J1b*,,3,renamed,True,,2012
J1b1,J1b1,,3,renamed,False,P56,2012
J1b2,J1b2,,3,renamed,False,P58,2012
J1b2*,J1b2*,,4,renamed,True,,2012
J1b2a,J1b2a,,4,renamed,False,"L92, L93",2012
J1b2b,J1b2b,,4,renamed,False,L147.1,2012
J1b2b*,J1b2b*,,5,renamed,True,,2012
J1b2b1,J1b2b1,,5,renamed,False,L222.2,2012
J1b2b1*,J1b2b1*,,6,renamed,True,,2012
J1b2b1a,J1b2b1a,,6,renamed,False,L65.2,2012
J2,J2,,1,normal,False,"M172, L228, S321",2012
J2*,J2*,,2,normal,True,,2012
J2a,J2a,,2,normal,False,"M410, L152, L212, L559",2012
J2a*,J2a*,,3,normal,True,,2012
J2a1,J2a1,,3,renamed,False,"DYS413≤18, L26, L27, S396",2012
J2a1*,J2a1*,,4,renamed,True,,2012
J2a1a,J2a1a,,4,renamed,False,"M47, M322",2012
J2a1b,J2a1b,,4,renamed,False,M67,2012
J2a1b*,J2a1b*,,5,renamed,True,,2012
J2a1b1,J2a1b1,,5,renamed,False,"M92, M260",2012
J2a1b1*,J2a1b1*,,6,renamed,True,,2012
J2a1b1a,J2a1b1a,,6,renamed,False,"L556, L560",2012
J2a1b2,J2a1b2,,5,renamed,False,M166,2012
J2a1b3,J2a1b3,,5,renamed,False,"L210, L218, L227",2012
J2a1c,J2a1c,,4,renamed,False,M68,2012
J2a1d,J2a1d,,4,renamed,False,M319,2012
J2a1e,J2a1e,,4,renamed,False,M339,2012
J2a1f,J2a1f,,4,renamed,False,M419,2012
J2a1g,J2a1g,,4,renamed,False,P81,2012
J2a1h,J2a1h,,4,renamed,False,"L24, S286, L207.1",2012
J2a1h*,J2a1h*,,5,renamed,True,,2012
J2a1h1,J2a1h1,,5,renamed,False,M158,2012
J2a1h2,J2a1h2,,5,renamed,False,"L25, S399",2012
J2a1h2*,J2a1h2*,,6,renamed,True,,2012
J2a1h2a,J2a1h2a,,6,renamed,False,DYS445≤7,2012
J2a1h2a*,J2a1h2a*,,7,renamed,True,,2012
J2a1h2a1,J2a1h2a1,,7,renamed,False,"L70, S287, L397, L398",2012
J2a1h2a1*,J2a1h2a1*,,8,renamed,True,,2012
J2a1h2a1a,J2a1h2a1a,,8,renamed,False,M137,2012
J2a1h2a1b,J2a1h2a1b,,8,renamed,False,M318,2012
J2a1h2b,J2a1h2b,,6,renamed,False,L243,2012
J2a1h2c,J2a1h2c,,6,renamed,False,L254,2012
J2a1h2d,J2a1h2d,,6,renamed,False,L192.2,2012
J2a1h2d*,J2a1h2d*,,7,renamed,True,--,2012
J2a1h2d1,J2a1h2d1,,7,renamed,False,L271,2012
J2a1i,J2a1i,,4,renamed,False,"L88.2, L198",2012
J2a2,J2a2,,3,renamed,False,"L581, S398",2012
J2a2*,J2a2*,,4,renamed,True,,2012
J2a2a,J2a2a,,4,renamed,False,P279,2012
J2a2a*,J2a2a*,,5,renamed,True,,2012
J2a2a1,J2a2a1,,5,renamed,False,M340,2012
J2b,J2b,,2,normal,False,"L282, M12, M102, M221, M314",2012
J2b*,J2b*,,3,normal,True,,2012
J2b1,J2b1,,3,normal,False,M205,2012
J2b2,J2b2,,3,normal,False,M241,2012
J2b2*,J2b2*,,4,normal,True,,2012
J2b2a,J2b2a,,4,renamed,False,L283,2012
J2b2a*,J2b2a*,,5,new,True,,2012
J2b2a1,J2b2a1,,5,new,False,Z1296,2012
J2b2a1*,J2b2a1*,,6,new,True,,2012
J2b2a1a,J2b2a1a,,6,new,False,"Z1297, Z1298",2012
J2b2a1a*,J2b2a1a*,,7,new,True,,2012
J2b2a1a1,J2b2a1a1,,7,new,False,"Z631, Z639",2012
K*,K*,,1,normal,True,,2012
LT*,LT*,,2,normal,True,,2012
K(xLT)*,K(xLT)*,,2,normal,True,,2012
K1,K1,,2,normal,False,"P60, P304, P308",2012
K2,K2,,2,normal,False,"P79, P299, P307",2012
K3,K3,,2,normal,False,"P261, P263",2012
L*,L*,,1,normal,True,,2012
L1,L1,,1,normal,False,"M22, M295, Page121",2012
L1*,L1*,,2,normal,True,,2012
L1a,L1a,,2,normal,False,"M27, M76, P329",2012
L1b,L1b,,2,normal,False,"L655, M317",2012
L1b*,L1b*,,3,normal,True,,2012
L1b1,L1b1,,3,normal,False,L656,2012
L1b1*,L1b1*,,4,normal,True,,2012
L1b1a,L1b1a,,4,normal,False,M349,2012
L1b1b,L1b1b,,4,normal,False,M274,2012
L1c,L1c,,2,normal,False,M357,2012
L2,L2,,1,normal,False,L595,2012
M*,M*,,1,normal,True,,2012
M1,M1,,1,normal,False,"M4, M5, M106, M186, M189, M296, P35_1, P35_2, P35_3, Page1",2012
M1*,M1*,,2,normal,True,,2012
M1a,M1a,,2,normal,False,"P34_1, P34_2, P34_3, P34_4, P34_5",2012
M1a*,M1a*,,3,normal,True,,2012
M1a1,M1a1,,3,normal,False,P51,2012
M1a2,M1a2,,3,normal,False,P94,2012
M1b,M1b,,2,normal,False,P87,2012
M1b*,M1b*,,3,normal,True,,2012
M1b1,M1b1,,3,normal,False,"M104_1, M104_2, Page67",2012
M1b1*,M1b1*,,4,normal,True,,2012
M1b1a,M1b1a,,4,normal,False,M16,2012
M1b1b,M1b1b,,4,normal,False,M83,2012
M2,M2,,1,normal,False,"M353, M387",2012
M2*,M2*,,2,normal,True,,2012
M2a,M2a,,2,normal,False,M177,2012
M3,M3,,1,normal,False,"P117, P118",2012
N*,N*,,1,normal,True,,2012
N1,N1,,1,normal,False,"LLY22g.1_1, LLY22g.1_2",2012
N1*,N1*,,2,normal,True,,2012
N1a,N1a,,2,renamed,False,P189.2,2012
N1b,N1b,,2,renamed,False,L732,2012
N1b*,N1b*,,3,renamed,True,,2012
N1b1,N1b1,,3,renamed,False,"L731, L733",2012
N1c,N1c,,2,renamed,False,L729,2012
N1c*,N1c*,,3,renamed,True,,2012
N1c1,N1c1,,3,renamed,False,"M46, P105",2012
N1c1*,N1c1*,,4,renamed,True,,2012
N1c1a,N1c1a,,4,renamed,False,"M178, P298",2012
N1c1a*,N1c1a*,,5,new,True,,2012
N1c1a1,N1c1a1,,5,new,False,"L708, L839",2012
N1c1a1*,N1c1a1*,,6,new,True,,2012
N1c1a1a,N1c1a1a,,6,new,False,"L392, L1026, Z1973",2012
N1c1a1a*,N1c1a1a*,,7,new,True,,2012
N1c1a1a1,N1c1a1a1,,7,new,False,"L550, S431",2012
N1c1a1a1*,N1c1a1a1*,,8,new,True,,2012
N1c1a1a1a,N1c1a1a1a,,8,new,False,L1025,2012
N1c1a1a1a*,N1c1a1a1a*,,9,new,True,,2012
N1c1a1a1a1,N1c1a1a1a1,,9,new,False,"L149.2, L551",2012
N1c1a1a1a2,N1c1a1a1a2,,9,new,False,L591,2012
N1c1a1a1a3,N1c1a1a1a3,,9,new,False,L1027,2012
N1c1a1a2,N1c1a1a2,,7,new,False,L1022,2012
N1c1a1a3,N1c1a1a3,,7,new,False,Z1936,2012
N1c1a1a3*,N1c1a1a3*,,8,renamed,True,,2012
N1c1a1a3a,N1c1a1a3a,,8,renamed,False,"Z1925, Z1935",2012
N1c1a1a3a*,N1c1a1a3a*,,9,renamed,True,,2012
N1c1a1a3a1,N1c1a1a3a1,,9,renamed,False,Z1941,2012
N1c1a1a3a1*,N1c1a1a3a1*,,10,new,True,,2012
N1c1a1a3a1a,N1c1a1a3a1a,,10,new,False,Z1940,2012
N1c1a1a3b,N1c1a1a3b,,8,new,False,L1034,2012
N1c2,N1c2,,3,new,False,L666,2012
N1c2*,N1c2*,,4,new,True,,2012
N1c2a,N1c2a,,4,new,False,M128,2012
N1c2b,N1c2b,,4,new,False,P43,2012
N1c2b*,N1c2b*,,5,new,True,,2012
N1c2b1,N1c2b1,,5,new,False,P63,2012
N1c2b2,N1c2b2,,5,new,False,L665,2012
O*,O*,,1,normal,True,,2012
O1,O1,,1,normal,False,MSY2.2,2012
O1*,O1*,,2,normal,True,,2012
O1a,O1a,,2,normal,False,"M119, Page20",2012
O1a*,O1a*,,3,normal,True,,2012
O1a1,O1a1,,3,normal,False,M307.1,2012
O1a1*,O1a1*,,4,normal,True,,2012
O1a1a,O1a1a,,4,normal,False,M101,2012
O1a2,O1a2,,3,normal,False,"M50, M103, M110",2012
O2,O2,,1,normal,False,"L463, L690, P31, M268",2012
O2*,O2*,,2,normal,True,,2012
O2a,O2a,,2,normal,False,PK4,2012
O2a*,O2a*,,3,normal,True,,2012
O2a1,O2a1,,3,normal,False,M95,2012
O2a1*,O2a1*,,4,normal,True,,2012
O2a1a,O2a1a,,4,normal,False,"M88, M111",2012
O2b,O2b,,2,normal,False,"IMS-JST022454, L272.2, M176, M302, P49, Page92",2012
O2b*,O2b*,,3,normal,True,,2012
O2b1,O2b1,,3,normal,False,M312,2012
O2b1*,O2b1*,,4,normal,True,,2012
O2b1a,O2b1a,,4,normal,False,47z,2012
O2b1b,O2b1b,,4,normal,False,L682,2012
O3,O3,,1,normal,False,"M122, P198",2012
O3*,O3*,,2,normal,True,,2012
O3a,O3a,,2,normal,False,"M324, P93, P197, P199, P200",2012
O3a*,O3a*,,3,normal,True,,2012
O3a1,O3a1,,3,normal,False,"L127.1, KL1, KL2",2012
O3a1*,O3a1*,,4,normal,True,,2012
O3a1a,O3a1a,,4,normal,False,"M121, DYS257_1",2012
O3a1b,O3a1b,,4,normal,False,M164,2012
O3a1c,O3a1c,,4,normal,False,IMS-JST002611,2012
O3a1c*,O3a1c*,,5,normal,True,,2012
O3a1c1,O3a1c1,,5,normal,False,P103,2012
O3a2,O3a2,,3,normal,False,IMS-JST021354,2012
O3a2*,O3a2*,,4,normal,True,,2012
O3a2a,O3a2a,,4,normal,False,M159,2012
O3a2b,O3a2b,,4,normal,False,M7,2012
O3a2b*,O3a2b*,,5,normal,True,,2012
O3a2b1,O3a2b1,,5,normal,False,"M113, M188, M209",2012
O3a2b1*,O3a2b1*,,6,normal,True,,2012
O3a2b1a,O3a2b1a,,6,normal,False,N5,2012
O3a2c,O3a2c,,4,normal,False,P164 (See Notes **),2012
O3a2c*,O3a2c*,,5,normal,True,,2012
O3a2c1,O3a2c1,,5,normal,False,M134,2012
O3a2c1*,O3a2c1*,,6,normal,True,,2012
O3a2c1a,O3a2c1a,,6,normal,False,"M117, M133, Page23",2012
O3a2c1a*,O3a2c1a*,,7,normal,True,,2012
O3a2c1a1,O3a2c1a1,,7,normal,False,"M162_1, M162_2",2012
O3a2c1b,O3a2c1b,,6,normal,False,P101,2012
O3a3,O3a3,,3,normal,False,M300,2012
O3a4,O3a4,,3,normal,False,M333,2012
P*,P*,,1,normal,True,,2012
Q*,Q*,,1,normal,True,,2012
Q1,Q1,,1,normal,False,"P36.2, L232, S432, L273, L274",2012
Q1*,Q1*,,2,normal,True,,2012
Q1a,Q1a,,2,normal,False,"L472, L474, MEH2",2012
Q1a*,Q1a*,,3,normal,True,,2012
Q1a1,Q1a1,,3,normal,False,"M120, M265",2012
Q1a2,Q1a2,,3,normal,False,"M25, M143",2012
Q1a3,Q1a3,,3,normal,False,"L56, S324, L57, L528, M346",2012
Q1a3*,Q1a3*,,4,normal,True,,2012
Q1a3a,Q1a3a,,4,normal,False,"L53, S326, L54, L55, L213, L331, L475, L476",2012
Q1a3a*,Q1a3a*,,5,normal,True,,2012
Q1a3a1,Q1a3a1,,5,normal,False,M3,2012
Q1a3a1*,Q1a3a1*,,6,normal,True,,2012
Q1a3a1a,Q1a3a1a,,6,normal,False,M19,2012
Q1a3a1b,Q1a3a1b,,6,normal,False,M194,2012
Q1a3a1c,Q1a3a1c,,6,normal,False,"M199, P106, P292",2012
Q1a3a2,Q1a3a2,,5,normal,False,L191,2012
Q1a3a3,Q1a3a3,,5,normal,False,"L330, L334",2012
Q1a3a3*,Q1a3a3*,,6,normal,True,,2012
Q1a3a3a,Q1a3a3a,,6,normal,False,"L329, L332, L333",2012
Q1a3a4,Q1a3a4,,5,normal,False,"L569, L570, L571",2012
Q1a3b,Q1a3b,,4,normal,False,M323,2012
Q1a3c,Q1a3c,,4,normal,False,"L527, L529",2012
Q1b,Q1b,,2,normal,False,"L275, L314",2012
Q1b*,Q1b*,,3,normal,True,,2012
Q1b1,Q1b1,,3,normal,False,"M378, L214, L215, S325",2012
Q1b1*,Q1b1*,,4,normal,True,,2012
Q1b1a,Q1b1a,,4,normal,False,L245,2012
Q1b1a*,Q1b1a*,,5,normal,True,,2012
Q1b1a1,Q1b1a1,,5,normal,False,L272.1,2012
R*,R*,,1,normal,True,,2012
R1,R1,,1,normal,False,"M173, M306, P225, P231, P233, P234, P236, P238, P242, P245, P286, P294",2012
R1*,R1*,,2,normal,True,,2012
R1a,R1a,,2,normal,False,"L62, L63, L145, L146",2012
R1a*,R1a*,,3,normal,True,,2012
R1a1,R1a1,,3,normal,False,"L120, M516, L122, M459, Page65.2",2012
R1a1*,R1a1*,,4,normal,True,,2012
R1a1a,R1a1a,,4,normal,False,"L168, L449, M17, M198, M512, M514, M515",2012
R1a1a*,R1a1a*,,5,normal,True,,2012
R1a1a1,R1a1a1,,5,normal,False,"M417, Page7",2012
R1a1a1*,R1a1a1*,,6,normal,True,,2012
R1a1a1a,R1a1a1a,,6,renamed,False,"L664, S298",2012
R1a1a1b,R1a1a1b,,6,renamed,False,"S224, Z645, S441, Z647",2012
R1a1a1b*,R1a1a1b*,,7,new,True,,2012
R1a1a1b1,R1a1a1b1,,7,new,False,"S339, ",2012
R1a1a1b1*,R1a1a1b1*,,8,new,True,,2012
R1a1a1b1a,R1a1a1b1a,,8,new,False,"S198, Z282",2012
R1a1a1b1a*,R1a1a1b1a*,,9,new,True,,2012
R1a1a1b1a1,R1a1a1b1a1,,9,new,False,M458,2012
R1a1a1b1a1*,R1a1a1b1a1*,,10,new,True,,2012
R1a1a1b1a1a,R1a1a1b1a1a,,10,new,False,"L260, S222",2012
R1a1a1b1a1b,R1a1a1b1a1b,,10,new,False,L1029,2012
R1a1a1b1a2,R1a1a1b1a2,,9,new,False,"S204, Z91, S466, Z280",2012
R1a1a1b1a2*,R1a1a1b1a2*,,10,new,True,,2012
R1a1a1b1a2a,R1a1a1b1a2a,,10,new,False,P278.2,2012
R1a1a1b1a2b,R1a1a1b1a2b,,10,new,False,"L365, S468",2012
R1a1a1b1a2c,R1a1a1b1a2c,,10,new,False,L366,2012
R1a1a1b1a2d,R1a1a1b1a2d,,10,new,False,"S205, , S344, Z660, S446, Z661",2012
R1a1a1b1a2e,R1a1a1b1a2e,,10,new,False,L784,2012
R1a1a1b1a2f,R1a1a1b1a2f,,10,new,False,L1280,2012
R1a1a1b1a3,R1a1a1b1a3,,9,new,False,"S221, Z284, S443, Z289",2012
R1a1a1b1a3*,R1a1a1b1a3*,,10,new,True,,2012
R1a1a1b1a3a,R1a1a1b1a3a,,10,new,False,"L448, S200",2012
R1a1a1b1a3a*,R1a1a1b1a3a*,,11,new,True,,2012
R1a1a1b1a3a1,R1a1a1b1a3a1,,11,new,False,L176.1,2012
R1a1a1b1a3b,R1a1a1b1a3b,,10,new,False,"S223, Z287, S345, Z288",2012
R1a1a1b1a3b*,R1a1a1b1a3b*,,11,new,True,,2012
R1a1a1b1a3b1,R1a1a1b1a3b1,,11,new,False,"S201, Z87, S342, Z88",2012
R1a1a1b2,R1a1a1b2,,7,new,False,"S202, ",2012
R1a1a1b2*,R1a1a1b2*,,8,new,True,,2012
R1a1a1b2a,R1a1a1b2a,,8,new,False,Z94,2012
R1a1a1b2a*,R1a1a1b2a*,,9,new,True,,2012
R1a1a1b2a1,R1a1a1b2a1,,9,new,False,"L342.2, S278.2",2012
R1a1a1b2a1*,R1a1a1b2a1*,,10,new,True,,2012
R1a1a1b2a1a,R1a1a1b2a1a,,10,new,False,"L657, S347",2012
R1b,R1b,,2,normal,False,M343,2012
R1b*,R1b*,,3,normal,True,,2012
R1b1,R1b1,,3,normal,False,"L278, M415, P25_1, P25_2, P25_3",2012
R1b1*,R1b1*,,4,normal,True,,2012
R1b1a,R1b1a,,4,normal,False,"P297, L320",2012
R1b1a*,R1b1a*,,5,normal,True,,2012
R1b1a1,R1b1a1,,5,normal,False,"M73, M478",2012
R1b1a2,R1b1a2,,5,normal,False,"L265, M269, M520, S3, S10, S13, S17",2012
R1b1a2*,R1b1a2*,,6,normal,True,,2012
R1b1a2a,R1b1a2a,,6,normal,False,"L23, L49.1, S349",2012
R1b1a2a*,R1b1a2a*,,7,normal,True,,2012
R1b1a2a1,R1b1a2a1,,7,normal,False,L150,2012
R1b1a2a1*,R1b1a2a1*,,8,normal,True,,2012
R1b1a2a1a,R1b1a2a1a,,8,normal,False,L51,2012
R1b1a2a1a*,R1b1a2a1a*,,9,normal,True,,2012
R1b1a2a1a1,R1b1a2a1a1,,9,normal,False,"L11, L52, L151, P310, P311",2012
R1b1a2a1a1*,R1b1a2a1a1*,,10,normal,True,,2012
R1b1a2a1a1a,R1b1a2a1a1a,,10,normal,False,M405,2012
R1b1a2a1a1a*,R1b1a2a1a1a*,,11,normal,True,,2012
R1b1a2a1a1a1,R1b1a2a1a1a1,,11,renamed,False,"L217, .1",2012
R1b1a2a1a1a2,R1b1a2a1a1a2,,11,renamed,False,"S493, , Z19",2012
R1b1a2a1a1a2*,R1b1a2a1a1a2*,,12,new,True,,2012
R1b1a2a1a1a2a,R1b1a2a1a1a2a,,12,new,False,Z14,2012
R1b1a2a1a1a2a*,R1b1a2a1a1a2a*,,13,new,True,,2012
R1b1a2a1a1a2a1,R1b1a2a1a1a2a1,,13,new,False,"S375, Z372",2012
R1b1a2a1a1a2a1*,R1b1a2a1a1a2a1*,,14,new,True,,2012
R1b1a2a1a1a2a1a,R1b1a2a1a1a2a1a,,14,new,False,L257,2012
R1b1a2a1a1a3,R1b1a2a1a1a3,,11,renamed,False,"S263, ",2012
R1b1a2a1a1a3*,R1b1a2a1a1a3*,,12,new,True,,2012
R1b1a2a1a1a3a,R1b1a2a1a1a3a,,12,new,False,"S264, ",2012
R1b1a2a1a1a3a*,R1b1a2a1a1a3a*,,13,new,True,,2012
R1b1a2a1a1a3a1,R1b1a2a1a1a3a1,,13,new,False,"S376, Z305, Z306, Z307",2012
R1b1a2a1a1a3a1*,R1b1a2a1a1a3a1*,,14,new,True,,2012
R1b1a2a1a1a3a1a,R1b1a2a1a1a3a1a,,14,new,False,L1,2012
R1b1a2a1a1a3a1b,R1b1a2a1a1a3a1b,,14,new,False,P89.2,2012
R1b1a2a1a1a3a1c,R1b1a2a1a1a3a1c,,14,new,False,L128,2012
R1b1a2a1a1a3b,R1b1a2a1a1a3b,,12,new,False,Z301,2012
R1b1a2a1a1a3b*,R1b1a2a1a1a3b*,,13,new,True,,2012
R1b1a2a1a1a3b1,R1b1a2a1a1a3b1,,13,new,False,M467,2012
R1b1a2a1a1a3b2,R1b1a2a1a1a3b2,,13,new,False,L48,2012
R1b1a2a1a1a3b2*,R1b1a2a1a1a3b2*,,14,new,True,,2012
R1b1a2a1a1a3b2a,R1b1a2a1a1a3b2a,,14,new,False,L47,2012
R1b1a2a1a1a3b2a*,R1b1a2a1a1a3b2a*,,15,new,True,,2012
R1b1a2a1a1a3b2a1,R1b1a2a1a1a3b2a1,,15,new,False,"L44, L163, S352",2012
R1b1a2a1a1a3b2a1*,R1b1a2a1a1a3b2a1*,,16,new,True,,2012
R1b1a2a1a1a3b2a1a,R1b1a2a1a1a3b2a1a,,16,new,False,L46,2012
R1b1a2a1a1a3b2a1a*,R1b1a2a1a1a3b2a1a*,,17,new,True,,2012
R1b1a2a1a1a3b2a1a1,R1b1a2a1a1a3b2a1a1,,17,new,False,"L45, S353, L164, S502, L237, L477, L493",2012
R1b1a2a1a1a3b2a2,R1b1a2a1a1a3b2a2,,15,new,False,Z159,2012
R1b1a2a1a1a3b2b,R1b1a2a1a1a3b2b,,14,new,False,"S268, , Z10",2012
R1b1a2a1a1a3b2b*,R1b1a2a1a1a3b2b*,,15,new,True,,2012
R1b1a2a1a1a3b2b1,R1b1a2a1a1a3b2b1,,15,new,False,Z2,2012
R1b1a2a1a1a3b2b1*,R1b1a2a1a1a3b2b1*,,16,new,True,,2012
R1b1a2a1a1a3b2b1a,R1b1a2a1a1a3b2b1a,,16,new,False,"S272, ",2012
R1b1a2a1a1a3b2b1a*,R1b1a2a1a1a3b2b1a*,,17,new,True,,2012
R1b1a2a1a1a3b2b1a1,R1b1a2a1a1a3b2b1a1,,17,new,False,"Z5, S515, ",2012
R1b1a2a1a1a3b2b1a1*,R1b1a2a1a1a3b2b1a1*,,18,new,True,,2012
R1b1a2a1a1a3b2b1a1a,R1b1a2a1a1a3b2b1a1a,,18,new,False,"S274, ",2012
R1b1a2a1a1a3b2b1a1a*,R1b1a2a1a1a3b2b1a1a*,,19,new,True,,2012
R1b1a2a1a1a3b2b1a1a1,R1b1a2a1a1a3b2b1a1a1,,19,new,False,"S385, ",2012
R1b1a2a1a1a3b2b1a1a1*,R1b1a2a1a1a3b2b1a1a1*,,20,new,True,,2012
R1b1a2a1a1a3b2b1a1a1a,R1b1a2a1a1a3b2b1a1a1a,,20,new,False,L148,2012
R1b1a2a1a1a3b2b1a1b,R1b1a2a1a1a3b2b1a1b,,18,new,False,Z1,2012
R1b1a2a1a1a3b2b1a1b*,R1b1a2a1a1a3b2b1a1b*,,19,new,True,,2012
R1b1a2a1a1a3b2b1a1b1,R1b1a2a1a1a3b2b1a1b1,,19,new,False,"S276, Z6",2012
R1b1a2a1a1a3b2b1a1b2,R1b1a2a1a1a3b2b1a1b2,,19,new,False,"S512, Z346",2012
R1b1a2a1a1a3b2b1a1b2*,R1b1a2a1a1a3b2b1a1b2*,,20,new,True,,2012
R1b1a2a1a1a3b2b1a1b2a,R1b1a2a1a1a3b2b1a1b2a,,20,new,False,"S387, Z343",2012
R1b1a2a1a1a3b2b1a1c,R1b1a2a1a1a3b2b1a1c,,18,new,False,M365.4,2012
R1b1a2a1a1a3b2b2,R1b1a2a1a1a3b2b2,,15,new,False,Z326,2012
R1b1a2a1a1a3b2c,R1b1a2a1a1a3b2c,,14,new,False,L200,2012
R1b1a2a1a1b,R1b1a2a1a1b,,10,normal,False,P312,2012
R1b1a2a1a1b*,R1b1a2a1a1b*,,11,normal,True,,2012
R1b1a2a1a1b1,R1b1a2a1a1b1,,11,renamed,False,"DF27, S250",2012
R1b1a2a1a1b1*,R1b1a2a1a1b1*,,12,new,True,,2012
R1b1a2a1a1b1a,R1b1a2a1a1b1a,,12,new,False,"S355, ",2012
R1b1a2a1a1b1a*,R1b1a2a1a1b1a*,,13,new,True,,2012
R1b1a2a1a1b1a1,R1b1a2a1a1b1a1,,13,new,False,"S230, Z209, S356, Z220",2012
R1b1a2a1a1b1a1*,R1b1a2a1a1b1a1*,,14,new,True,,2012
R1b1a2a1a1b1a1a,R1b1a2a1a1b1a1a,,14,new,False,"Z216, Z278",2012
R1b1a2a1a1b1a1a*,R1b1a2a1a1b1a1a*,,15,new,True,,2012
R1b1a2a1a1b1a1a1,R1b1a2a1a1b1a1a1,,15,new,False,"S348, Z214",2012
R1b1a2a1a1b1a1a1*,R1b1a2a1a1b1a1a1*,,16,new,True,,2012
R1b1a2a1a1b1a1a1a,R1b1a2a1a1b1a1a1a,,16,new,False,M153,2012
R1b1a2a1a1b1a2,R1b1a2a1a1b1a2,,13,new,False,L176.2,2012
R1b1a2a1a1b1a2*,R1b1a2a1a1b1a2*,,14,new,True,,2012
R1b1a2a1a1b1a2a,R1b1a2a1a1b1a2a,,14,new,False,Z262,2012
R1b1a2a1a1b1a2a*,R1b1a2a1a1b1a2a*,,15,new,True,,2012
R1b1a2a1a1b1a2a1,R1b1a2a1a1b1a2a1,,15,new,False,M167,2012
R1b1a2a1a1b1a2b,R1b1a2a1a1b1a2b,,14,new,False,L165,2012
R1b1a2a1a1b1a3,R1b1a2a1a1b1a3,,13,new,False,DF17,2012
R1b1a2a1a1b1b,R1b1a2a1a1b1b,,12,new,False,L617,2012
R1b1a2a1a1b2,R1b1a2a1a1b2,,11,renamed,False,S28,2012
R1b1a2a1a1b2*,R1b1a2a1a1b2*,,12,renamed,True,,2012
R1b1a2a1a1b2a,R1b1a2a1a1b2a,,12,renamed,False,L2,2012
R1b1a2a1a1b2a*,R1b1a2a1a1b2a*,,13,new,True,,2012
R1b1a2a1a1b2a1,R1b1a2a1a1b2a1,,13,new,False,"S255, ",2012
R1b1a2a1a1b2a1*,R1b1a2a1a1b2a1*,,14,new,True,,2012
R1b1a2a1a1b2a1a,R1b1a2a1a1b2a1a,,14,new,False,L20,2012
R1b1a2a1a1b2a1b,R1b1a2a1a1b2a1b,,14,new,False,"S368, Z34",2012
R1b1a2a1a1b2a1b*,R1b1a2a1a1b2a1b*,,15,new,True,,2012
R1b1a2a1a1b2a1b1,R1b1a2a1a1b2a1b1,,15,new,False,Z35,2012
R1b1a2a1a1b2a2,R1b1a2a1a1b2a2,,13,new,False,L196,2012
R1b1a2a1a1b2a3,R1b1a2a1a1b2a3,,13,new,False,Z49,2012
R1b1a2a1a1b2a3*,R1b1a2a1a1b2a3*,,14,new,True,,2012
R1b1a2a1a1b2a3a,R1b1a2a1a1b2a3a,,14,new,False,"S211, ",2012
R1b1a2a1a1b2a3a*,R1b1a2a1a1b2a3a*,,15,new,True,,2012
R1b1a2a1a1b2a3a1,R1b1a2a1a1b2a3a1,,15,new,False,L562,2012
R1b1a2a1a1b2b,R1b1a2a1a1b2b,,12,renamed,False,"S206, ",2012
R1b1a2a1a1b2c,R1b1a2a1a1b2c,,12,new,False,Z56,2012
R1b1a2a1a1b2c*,R1b1a2a1a1b2c*,,13,new,True,,2012
R1b1a2a1a1b2c1,R1b1a2a1a1b2c1,,13,new,False,L4,2012
R1b1a2a1a1b2c2,R1b1a2a1a1b2c2,,13,new,False,S47,2012
R1b1a2a1a1b2c3,R1b1a2a1a1b2c3,,13,new,False,"Z144, Z145, S483, Z146",2012
R1b1a2a1a1b3,R1b1a2a1a1b3,,11,renamed,False,"L21, L459",2012
R1b1a2a1a1b3*,R1b1a2a1a1b3*,,12,renamed,True,,2012
R1b1a2a1a1b3a,R1b1a2a1a1b3a,,12,renamed,False,"DF13, S521",2012
R1b1a2a1a1b3a*,R1b1a2a1a1b3a*,,13,renamed,True,,2012
R1b1a2a1a1b3a1,R1b1a2a1a1b3a1,,13,renamed,False,"DF49, S474",2012
R1b1a2a1a1b3a1*,R1b1a2a1a1b3a1*,,14,renamed,True,,2012
R1b1a2a1a1b3a1a,R1b1a2a1a1b3a1a,,14,renamed,False,"DF23, S193",2012
R1b1a2a1a1b3a1a*,R1b1a2a1a1b3a1a*,,15,new,True,,2012
R1b1a2a1a1b3a1a1,R1b1a2a1a1b3a1a1,,15,new,False,M222,2012
R1b1a2a1a1b3a2,R1b1a2a1a1b3a2,,13,new,False,DF1,2012
R1b1a2a1a1b3a2*,R1b1a2a1a1b3a2*,,14,new,True,,2012
R1b1a2a1a1b3a2a,R1b1a2a1a1b3a2a,,14,new,False,"P66_1, P66_2, P66_3",2012
R1b1a2a1a1b3a2b,R1b1a2a1a1b3a2b,,14,new,False,L193,2012
R1b1a2a1a1b3a2c,R1b1a2a1a1b3a2c,,14,new,False,L706.2,2012
R1b1a2a1a1b3a2c*,R1b1a2a1a1b3a2c*,,15,new,True,,2012
R1b1a2a1a1b3a2c1,R1b1a2a1a1b3a2c1,,15,new,False,L705.2,2012
